1356,Õilme,59.42116942,24.75079818
1357,Õilme,59.42043251,24.75094052
1358,Veerenni,59.42418442,24.74943746
1359,Varre,59.41827305,24.7518178
1362,Ülemiste jaam,59.42302559,24.79546617
1363,Ülemiste jaam,59.422991,24.79524847
1364,Dvigatel,59.42309291,24.80212449
1365,Dvigatel,59.42295792,24.80291625
1367,Lennujaam,59.41622287,24.79887446
1368,Kaubajaama,59.42304273,24.81177372
1369,Kaubajaama,59.42288,24.81202
1370,Kesk-Sõjamäe,59.42232344,24.82064167
1372,Kaabli,59.40801502,24.81108791
1373,Kaabli,59.40793989,24.81089794
1374,Kesk-Sõjamäe,59.42234,24.82114
1375,Orto,59.42098758,24.82539324
1376,Orto,59.42083749,24.82570779
1377,Tubaka,59.41929882,24.83056083
1378,Tubaka,59.4190484,24.8311239
1379,Suur-Sõjamäe,59.41678709,24.83806134
1380,Suur-Sõjamäe,59.41645915,24.83880956
1381,Ruunaoja,59.41589,24.84393
1382,Ruunaoja,59.41574726,24.84624223
1383,Raudbetooni,59.41577444,24.86005124
1384,Raudbetooni,59.41570815,24.86057795
1385,Sõjamäe,59.41604,24.86534
1386,Betooni põik,59.42398437,24.85654286
1387,Betooni põik,59.42380532,24.85646791
1388,Sõstramäe,59.42618154,24.86648166
1389,Sõstramäe,59.42632646,24.86764813
1390,Paneeli,59.42826148,24.86961775
1391,Paneeli,59.42838702,24.86963856
1392,Pikamägi,59.43358396,24.86566603
1393,Pikamägi,59.43350179,24.86587541
1394,Kuuli,59.43575223,24.85807369
1395,Pikri,59.43642002,24.84783369
1396,P. Pinna,59.43496923,24.83817579
1397,Sõjamäe raba,59.43063483,24.83441216
1398,Gaasi,59.43058422,24.8479521
1399,Gaasi,59.43086428,24.84767712
1400,Betooni,59.42627414,24.85090961
1401,Betooni,59.42587842,24.85102308
1402,Vesse,59.42976184,24.83758885
1403,Vesse,59.42942312,24.83721053
1404,Sõjamäe raba,59.4303356,24.83417469
1405,Suur-Paala,59.42681511,24.81386661
1410,Väike-Paala,59.42632407,24.80954371
1411,Väike-Paala,59.42649314,24.8080945
1412,Kiive,59.43033087,24.80757819
1413,Paala,59.43199487,24.81360862
1414,Punane,59.43230711,24.81971294
1415,Paekaare,59.43289506,24.82474914
1416,Jüriöö park,59.42700023,24.81995454
1417,Jüriöö park,59.42691166,24.82120331
1419,Majaka,59.42995877,24.786555
1421,Majaka,59.42990075,24.78631862
1423,Sikupilli,59.42805673,24.79187333
138067,Ülenurme keskus,58.3151296,26.72147681
1426,Pae,59.42604842,24.79882555
1427,Pae,59.42565434,24.79719552
1428,Pae,59.42618754,24.8012495
1429,Pae,59.42594196,24.80170011
1430,Pae,59.42661077,24.80082954
137172,Lillemäe,59.24468171,24.73282999
1431,Väike-Paala,59.42634743,24.80720107
1422,Sikupilli,59.42811333,24.79211919
1433,Asunduse,59.43072062,24.79218734
1434,Asunduse,59.43101395,24.79266989
1435,Pallasti,59.43328459,24.79721605
1436,Pallasti,59.43347821,24.79785494
1437,Kumu,59.435258,24.7982049
1438,Kumu,59.43472709,24.79915401
1439,Uuslinn,59.43799492,24.80206791
1440,Uuslinn,59.43807376,24.80238699
1441,Kiive,59.42985289,24.80647446
1442,Paala,59.43205079,24.81327515
1443,Liikuri,59.44178511,24.82285086
1444,Paesilla,59.43867867,24.81715277
1445,Paesilla,59.43821009,24.81744117
1446,Punane,59.43232354,24.8185151
1447,Paekaare,59.43337446,24.82703391
1448,Uus-Pae,59.43564219,24.81896579
1449,Uus-Pae,59.43562862,24.81826055
1450,Paesilla,59.43793896,24.81773429
1451,Paesilla,59.43776984,24.81894629
1452,Paesilla,59.43854502,24.81988134
1453,Kalevipoja,59.43581249,24.82905017
1454,Kotka kauplus,59.43985024,24.83076966
1455,Vana-Kuuli,59.44321542,24.8295306
1456,Kotka kauplus,59.43951499,24.83268261
1457,Kalevipoja,59.43681221,24.8285281
1458,J. Smuuli tee,59.4347897,24.83038228
1459,P. Pinna,59.4354769,24.83669031
1460,P. Pinna,59.43460948,24.83474823
1461,Loitsu,59.44401251,24.83973846
1462,Laagna,59.44037253,24.84322582
1463,Virbi,59.44311164,24.84724293
1464,Virbi,59.44290611,24.84709682
1465,Laagna,59.44002141,24.84478579
1466,Pikri,59.43631523,24.84598065
1467,Varraku,59.43819284,24.85133203
1468,Varraku,59.43874103,24.85123994
1469,Kuuli,59.43644357,24.8580558
